Project,Plot,Sample_ID,Volume_mL,Vial_ID,sample_location,Analyte,Evacuation_date_YYYMMDD,Collection_Date_YYYYMMDD,Collection_Start_Time_24hrs,Collection_End_Time_24hrs,EST_EDT,Notes
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_ISO_20250602,2,SW_B4_ISO_20250602,SERC,Isotopes,20250530,20250602,1312,1531,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_SO4_20250602,5,SW_C3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_FE_20250602,6,SW_C3_FE_20250602,SERC,Fe,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_DOC_20250602,35,SW_C3_DOC_20250602,SERC,DOC,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_NUTR_20250602,14,SW_C3_NUTR_20250602,SERC,NUTR,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_CDOM_20250602,15,SW_C3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_ISO_20250602,2,SW_C3_ISO_20250602,SERC,Isotopes,20250530,20250602,1308,1518,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_SO4_20250602,5,SW_C6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_FE_20250602,6,SW_C6_FE_20250602,SERC,Fe,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_DOC_20250602,20,SW_C6_DOC_20250602,SERC,DOC,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_NUTR_20250602,14,SW_C6_NUTR_20250602,SERC,NUTR,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_CDOM_20250602,15,SW_C6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_ISO_20250602,2,SW_C6_ISO_20250602,SERC,Isotopes,20250530,20250602,1246,1234,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_SO4_20250602,5,SW_D5_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_20250602,6,SW_D5_FE_20250602,SERC,Fe,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_DOC_20250602,20,SW_D5_DOC_20250602,SERC,DOC,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_NUTR_20250602,14,SW_D5_NUTR_20250602,SERC,NUTR,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_CDOM_20250602,15,SW_D5_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_ISO_20250602,2,SW_D5_ISO_20250602,SERC,Isotopes,20250530,20250602,1248,1248,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_SO4_20250602,5,SW_E3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_FE_20250602,6,SW_E3_FE_20250602,SERC,Fe,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_DOC_20250602,35,SW_E3_DOC_20250602,SERC,DOC,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_NUTR_20250602,14,SW_E3_NUTR_20250602,SERC,NUTR,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_CDOM_20250602,15,SW_E3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_ISO_20250602,2,SW_E3_ISO_20250602,SERC,Isotopes,20250530,20250602,1302,1504,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_SO4_20250602,5,SW_F4_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_FE_20250602,6,SW_F4_FE_20250602,SERC,Fe,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_DOC_20250602,35,SW_F4_DOC_20250602,SERC,DOC,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_NUTR_20250602,14,SW_F4_NUTR_20250602,SERC,NUTR,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_CDOM_20250602,15,SW_F4_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_ISO_20250602,2,SW_F4_ISO_20250602,SERC,Isotopes,20250530,20250602,1259,1338,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_20250602,5,SW_F6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20250602,6,SW_F6_FE_20250602,SERC,Fe,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_20250602,35,SW_F6_DOC_20250602,SERC,DOC,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_NUTR_20250602,14,SW_F6_NUTR_20250602,SERC,NUTR,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_CDOM_20250602,15,SW_F6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_20250602,2,SW_F6_ISO_20250602,SERC,Isotopes,20250530,20250602,1252,1259,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_SO4_20250602,5,SW_H3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_FE_20250602,6,SW_H3_FE_20250602,SERC,Fe,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_DOC_20250602,35,SW_H3_DOC_20250602,SERC,DOC,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_NUTR_20250602,14,SW_H3_NUTR_20250602,SERC,NUTR,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_CDOM_20250602,15,SW_H3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_ISO_20250602,2,SW_H3_ISO_20250602,SERC,Isotopes,20250530,20250602,1257,1323,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_SO4_20250602,5,SW_H6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_FE_20250602,6,SW_H6_FE_20250602,SERC,Fe,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_DOC_20250602,35,SW_H6_DOC_20250602,SERC,DOC,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_NUTR_20250602,14,SW_H6_NUTR_20250602,SERC,NUTR,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_CDOM_20250602,15,SW_H6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_ISO_20250602,2,SW_H6_ISO_20250602,SERC,Isotopes,20250530,20250602,1253,1311,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_SO4_20250602,5,FW_B4_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_FE_20250602,6,FW_B4_FE_20250602,SERC,Fe,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_DOC_20250602,20,FW_B4_DOC_20250602,SERC,DOC,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_NUTR_20250602,14,FW_B4_NUTR_20250602,SERC,NUTR,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_CDOM_20250602,9,FW_B4_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_ISO_20250602,2,FW_B4_ISO_20250602,SERC,Isotopes,20250530,20250602,1101,1159,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_SO4_20250602,5,FW_C3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_FE_20250602,6,FW_C3_FE_20250602,SERC,Fe,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_DOC_20250602,20,FW_C3_DOC_20250602,SERC,DOC,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_NUTR_20250602,14,FW_C3_NUTR_20250602,SERC,NUTR,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_CDOM_20250602,9,FW_C3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_ISO_20250602,2,FW_C3_ISO_20250602,SERC,Isotopes,20250530,20250602,1100,1147,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_20250602,5,FW_C6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_20250602,6,FW_C6_FE_20250602,SERC,Fe,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_20250602,20,FW_C6_DOC_20250602,SERC,DOC,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_20250602,14,FW_C6_NUTR_20250602,SERC,NUTR,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_CDOM_20250602,9,FW_C6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_ISO_20250602,2,FW_C6_ISO_20250602,SERC,Isotopes,20250530,20250602,1107,1221,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_20250602,5,FW_D5_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_FE_20250602,6,FW_D5_FE_20250602,SERC,Fe,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_DOC_20250602,20,FW_D5_DOC_20250602,SERC,DOC,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_NUTR_20250602,14,FW_D5_NUTR_20250602,SERC,NUTR,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_CDOM_20250602,9,FW_D5_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_ISO_20250602,2,FW_D5_ISO_20250602,SERC,Isotopes,20250530,20250602,1105,1210,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_SO4_20250602,5,FW_E3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_FE_20250602,6,FW_E3_FE_20250602,SERC,Fe,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_DOC_20250602,12,FW_E3_DOC_20250602,SERC,DOC,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_NUTR_20250602,8,FW_E3_NUTR_20250602,SERC,NUTR,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_CDOM_20250602,9,FW_E3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_ISO_20250602,2,FW_E3_ISO_20250602,SERC,Isotopes,20250530,20250602,1058,1138,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_20250602,5,FW_F4_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_FE_20250602,6,FW_F4_FE_20250602,SERC,Fe,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_DOC_20250602,12,FW_F4_DOC_20250602,SERC,DOC,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_NUTR_20250602,8,FW_F4_NUTR_20250602,SERC,NUTR,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_CDOM_20250602,10,FW_F4_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_ISO_20250602,2,FW_F4_ISO_20250602,SERC,Isotopes,20250530,20250602,1052,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_SO4_20250602,5,FW_F6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_FE_20250602,6,FW_F6_FE_20250602,SERC,Fe,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_DOC_20250602,20,FW_F6_DOC_20250602,SERC,DOC,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_NUTR_20250602,14,FW_F6_NUTR_20250602,SERC,NUTR,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_CDOM_20250602,9,FW_F6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_ISO_20250602,2,FW_F6_ISO_20250602,SERC,Isotopes,20250530,20250602,1056,1125,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_SO4_20250602,5,FW_H3_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_FE_20250602,6,FW_H3_FE_20250602,SERC,Fe,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_DOC_20250602,20,FW_H3_DOC_20250602,SERC,DOC,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_NUTR_20250602,8,FW_H3_NUTR_20250602,SERC,NUTR,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_CDOM_20250602,9,FW_H3_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_ISO_20250602,2,FW_H3_ISO_20250602,SERC,Isotopes,20250530,20250602,1050,1051,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_SO4_20250602,5,FW_H6_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_FE_20250602,6,FW_H6_FE_20250602,SERC,Fe,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_DOC_20250602,20,FW_H6_DOC_20250602,SERC,DOC,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_NUTR_20250602,14,FW_H6_NUTR_20250602,SERC,NUTR,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_CDOM_20250602,9,FW_H6_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_ISO_20250602,2,FW_H6_ISO_20250602,SERC,Isotopes,20250530,20250602,1055,1113,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_20250602,5,FW_I5_SO4_20250602,SERC,SO4/Cl/H2S,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_20250602,6,FW_I5_FE_20250602,SERC,Fe,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_20250602,20,FW_I5_DOC_20250602,SERC,DOC,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_NUTR_20250602,15,FW_I5_NUTR_20250602,SERC,NUTR,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_CDOM_20250602,9,FW_I5_CDOM_20250602,SEQUIM,CDOM,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_ISO_20250602,2,FW_I5_ISO_20250602,SERC,Isotopes,20250530,20250602,1049,1033,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_F4_15cm_SO4_20250509,5,C_F4_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,857,1345,EDT,sub-sampled at 1418
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_SO4_20250509,5,C_H3_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_FE_20250509,6,C_H3_FE_20250509,SERC,Fe,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_DOC_20250509,20,C_H3_DOC_20250509,SERC,DOC,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_NUTR_20250509,14,C_H3_NUTR_20250509,SERC,NUTR,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_CDOM_20250509,9,C_H3_CDOM_20250509,SEQUIM,CDOM,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_ISO_20250509,2,C_H3_ISO_20250509,SERC,Isotopes,20250506,20250509,731,1325,EDT,sub-sampled at 1401
COMPASS: TEMPEST,Control,C_H3_SO4_20250509,5,C_H6_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_FE_20250509,6,C_H6_FE_20250509,SERC,Fe,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_DOC_20250509,10,C_H6_DOC_20250509,SERC,DOC,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_NUTR_20250509,8,C_H6_NUTR_20250509,SERC,NUTR,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_CDOM_20250509,9,C_H6_CDOM_20250509,SEQUIM,CDOM,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_ISO_20250509,2,C_H6_ISO_20250509,SERC,Isotopes,20250506,20250509,736,1331,EDT,sub-sampled at 1411
COMPASS: TEMPEST,Control,TMP_C_PW_B4_15cm_SO4_20250509,5,C_B4_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,906,1339,EDT,sub-sampled at 1422
COMPASS: TEMPEST,Control,TMP_C_PW_B4_15cm_FE_20250509,6,C_B4_FE_20250509,SERC,Fe,20250506,20250509,906,1339,EDT,sub-sampled at 1422
COMPASS: TEMPEST,Control,TMP_C_PW_B4_15cm_NUTR_20250509,6,C_B4_NUTR_20250509,SERC,NUTR,20250506,20250509,906,1339,EDT,sub-sampled at 1422
COMPASS: TEMPEST,Control,TMP_C_PW_F6_15cm_FE_20250509,4,C_F6_FE_20250509,SERC,Fe,20250506,20250509,859,1333,EDT,sub-sampled at 1426
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_SO4_20250509,5,C_I5_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_FE_20250509,6,C_I5_FE_20250509,SERC,Fe,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_DOC_20250509,20,C_I5_DOC_20250509,SERC,DOC,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_NUTR_20250509,14,C_I5_NUTR_20250509,SERC,NUTR,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_CDOM_20250509,9,C_I5_CDOM_20250509,SEQUIM,CDOM,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_ISO_20250509,2,C_I5_ISO_20250509,SERC,Isotopes,20250506,20250509,740,1327,EDT,sub-sampled at 1351
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_SO4_20250509,5,SW_C3_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,751,1050,EDT,sub-sampled at 1213
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_SO4_20250509,5,SW_C6_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,756,1154,EDT,sub-sampled at 1219
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_FE_20250509,4,SW_C6_FE_20250509,SERC,Fe,20250506,20250509,756,1154,EDT,sub-sampled at 1219
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_ISO_20250512,2,SW_C6_ISO_20250512,SERC,Isotopes,20250509,20250512,1154,950,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_SO4_20250512,5,SW_F4_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,805,1147,EDT,sub-sampled at 1221
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_FE_20250509,6,SW_F4_FE_20250509,SERC,Fe,20250506,20250509,805,1147,EDT,sub-sampled at 1221
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_NUTR_20250509,6.5,SW_F4_NUTR_20250509,SERC,NUTR,20250506,20250509,805,1147,EDT,sub-sampled at 1221
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_ISO_20250512,2,SW_F4_ISO_20250512,SERC,Isotopes,20250509,20250512,1147,1008,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_SO4_20250509,5,SW_H3_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,809,1143,EDT,sub-sampled at 1224
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_FE_20250509,6,SW_H3_FE_20250509,SERC,Fe,20250506,20250509,809,1143,EDT,sub-sampled at 1224
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_NUTR_20250509,6,SW_H3_NUTR_20250509,SERC,NUTR,20250506,20250509,809,1143,EDT,sub-sampled at 1224
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_SO4_20250509,5,SW_H6_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,809,1141,EDT,sub-sampled at 1229
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_FE_20250509,6,SW_H6_FE_20250509,SERC,Fe,20250506,20250509,809,1141,EDT,sub-sampled at 1229
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_DOC_20250509,10,SW_H6_DOC_20250509,SERC,DOC,20250506,20250509,809,1141,EDT,sub-sampled at 1229
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_ISO_20250512,2,SW_H6_ISO_20250512,SERC,Isotopes,20250509,20250512,1141,1025,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_SO4_20250509,5,SW_B4_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,754,1152,EDT,sub-sampled at 1215
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_20250509,6,SW_B4_FE_20250509,SERC,Fe,20250506,20250509,754,1152,EDT,sub-sampled at 1215
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_ISO_20250512,2,SW_B4_ISO_20250512,SERC,Isotopes,20250509,20250512,1152,943,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_SO4_20250509,5,SW_D5_SO4_20250509,SERC,SO4/Cl/H2S,20250506,20250509,758,1156,EDT,sub-sampled at 1209
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_20250509,6,SW_D5_FE_20250509,SERC,Fe,20250506,20250509,758,1156,EDT,sub-sampled at 1209
